Account Owner,WW Vendor Id,Account Name,TKWW Paid Classification,TK Listing Visibility,WW Listing Visibility,Closest Product End Date,URL,LocationID,TK Company ID,AccountID
George Proctor,337306,Courtyard by Marriott Chevy Chase,2,Paid,Paid,8/9/2020,https://my.matterport.com/show/?m=Rgc1p53ecqb&brand=0,586398f0-4226-4ef2-b217-511ebb7262dc,586398f0-4226-4ef2-b217-511ebb7262dc,1bff43e2-dcd3-4c98-bb83-a1ee00cee26e
Mindi Middleton,750173,Just the Place,2,Paid,Paid,8/11/2020,https://my.matterport.com/show/?m=wnxQvY6BtTv&brand=0,1ff5208b-dcc1-4585-9657-262b1c4fe555,1ff5208b-dcc1-4585-9657-262b1c4fe555,317cdecd-48d1-49a3-867c-a43d015b15eb
Dina Sanchez,629944,Harbor Lights,2,Paid,Paid,8/11/2020,https://my.matterport.com/show/?m=qQjehexG5jJ&brand=0,50062c4e-8dd7-e211-8122-005056881833,50062c4e-8dd7-e211-8122-005056881833,5bc8e6bd-66b4-4980-98ba-af51a2509872
Cecelia Wicklin,115817,Wilder Mansion,2,Paid,Paid,8/11/2020,https://my.matterport.com/show/?m=ybaDHdysfyW&brand=0,9c18473f-f04f-e511-9e20-0050568849ea,9c18473f-f04f-e511-9e20-0050568849ea,6d676bd9-56df-42d1-82cd-a50500a383fd
Megan Guffey,985311,Sixth Floor,2,Paid,Paid,8/12/2020,https://my.matterport.com/show/?m=KKEXW1pjzGA&brand=0,56149846-8da8-4bd6-a79a-66d21282f944,56149846-8da8-4bd6-a79a-66d21282f944,b62a26ef-73c8-49c2-8048-a7d100a80c75
Brooke Mowry,1003736,The Venue at Orchard View Farm,2,Paid,Paid,8/12/2020,https://my.matterport.com/show/?m=DQSYQ7yos9m&brand=0,fd0df020-8c1b-48cf-bf15-85176cd24229,fd0df020-8c1b-48cf-bf15-85176cd24229,a5cb3951-da75-4746-a558-8103df12fcfd
Melina Klinger Walzer,1305129,The Gallagher,2,Paid,Paid,8/13/2020,https://my.matterport.com/show/?m=8bWsxT7hDcf&brand=0,0fbf52b9-224e-4970-b2f6-114b62936eab,0fbf52b9-224e-4970-b2f6-114b62936eab,77a0747a-1e1b-4ea4-a5ec-a7580152fe05
Mark Pittman,769040,The Round Barn Stable of Memories,2,Paid,Paid,8/13/2020,https://my.matterport.com/show/?m=VXtYHPhfwVv&brand=0,317a7b47-37b5-42ab-9692-3fef41d78222,f6e95248-b8dd-e111-8cc6-78e3b5102e43,1252bc2d-061f-4ed0-af4e-0dc9a6a81b16
Kelsey Winkler,991743,Wishing Hills Barn,2,Paid,Paid,8/13/2020,https://my.matterport.com/show/?m=t11fiSrjuV4&brand=0,66e19321-d03d-44ce-92b9-c19098e986f3,66e19321-d03d-44ce-92b9-c19098e986f3,e6f8e4f3-cfc4-469b-af53-a84e011185cd
Silver Varela,141532,Colonial Heritage Club,2,Paid,Paid,8/13/2020,https://my.matterport.com/show/?m=uicokhUAx29&brand=0,84a4ac90-d3f4-e411-9075-005056881833,84a4ac90-d3f4-e411-9075-005056881833,04528352-8dab-4168-a35d-a49100c871c2
Linze Peters,949708,Sonshine Barn Wedding & Event Center,2,Paid,Paid,8/13/2020,https://my.matterport.com/show/?m=8rBFL9DNk1K&brand=0,bdbcda1c-d5a8-4dfe-9b7e-f2ed735a3a24,bdbcda1c-d5a8-4dfe-9b7e-f2ed735a3a24,630da884-936c-4294-847c-a6a3014c834d
Kelsey Winkler,1089289,Naked Eye Studio,2,Paid,Paid,8/14/2020,https://my.matterport.com/show/?m=4nTGbbLBccC&brand=0,8a4785dd-d627-46b4-ae69-301184b04caf,8a4785dd-d627-46b4-ae69-301184b04caf,01379a9d-5f1e-489e-be27-a0944c105cf7
Patrick Clark,973054,Talon Room,2,Paid,Paid,8/14/2020,https://my.matterport.com/show/?m=sFPDhVxS21b&brand=0,aa090260-2999-4e00-a9fc-7dd6bf7907a6,aa090260-2999-4e00-a9fc-7dd6bf7907a6,53357ef7-d070-4dc4-9847-a67400a3aa25
Jacqueline Ornellas,361872,Sunset Ranch Hawaii,2,Paid,Paid,8/14/2020,https://my.matterport.com/show/?m=HzmiNKkaoLQ&brand=0,c8b6d2b9-5bdb-e111-8bec-78e3b50834e7,c8b6d2b9-5bdb-e111-8bec-78e3b50834e7,ad30f498-9b2c-469d-a20c-cf215ecb1f64
Allison Starks,902955,The Heritage Room & Suite,2,Paid,Paid,8/14/2020,https://my.matterport.com/show/?m=J8exmz2Qu2u&brand=0,fbedfdaa-ebdc-e111-8cc6-78e3b5102e43,fbedfdaa-ebdc-e111-8cc6-78e3b5102e43,07a7158e-63c9-48aa-8083-4b1f8b210004
Katrina Hayes,89127,Tabrizi's,2,Paid,Paid,8/15/2020,https://my.matterport.com/show/?m=egoyFRhWWav&brand=0,d339e85c-d170-e411-9075-005056881833,d339e85c-d170-e411-9075-005056881833,156aa05f-e1ae-4b30-9d5d-a3e900ab58a9
Anais Martinez-Ruane,1060383,Cinco Farms,2,Paid,Paid,8/15/2020,https://my.matterport.com/show/?m=5EPaD8xVQo1&brand=0,dc1a9df9-4eff-479e-aba2-e6613abd2834,dc1a9df9-4eff-479e-aba2-e6613abd2834,cd7bc0a2-b83e-4aa7-807e-f24603641044
Anais Martinez-Ruane,180805,Boca Dunes Country Club,2,Paid,Paid,8/16/2020,https://my.matterport.com/show/?m=4dd9iZ8ReR6&brand=0,8229e4d7-2925-e311-b847-0050568849ea,8229e4d7-2925-e311-b847-0050568849ea,5c61eb2b-6ed9-4a5a-be24-2e34524f739a
Stephanie Alderman,937730,The Meadows at Walnut Cove,2,Paid,Paid,8/17/2020,https://my.matterport.com/show/?m=E2vAKKR52Mh&brand=0,1ce8b87d-badc-4100-bb3d-a70ded2c642b,1ce8b87d-badc-4100-bb3d-a70ded2c642b,0de986ac-640d-4356-a55d-a76800e3acc2
Mark Pittman,976209,Neltner's Farm,2,Paid,Paid,8/17/2020,https://my.matterport.com/show/?m=fhrAjLs4V7B&brand=0,839c2911-da36-e511-8c67-0050568849ea,839c2911-da36-e511-8c67-0050568849ea,a5665d4a-c7ff-4bf0-ac44-a49200d9a03f
Heather Dorsten,577424,Saxon Manor,2,Paid,Paid,8/17/2020,https://my.matterport.com/show/?m=sNEwLCViVMs&brand=0,9e93fe17-9e00-e411-b6b3-005056881833,9e93fe17-9e00-e411-b6b3-005056881833,45460534-99bd-4331-8441-a35a0112d921
George Proctor,2024,Lounsbury House,2,Paid,Paid,8/17/2020,https://my.matterport.com/show/?m=ce26VCewj2C&brand=0,f15fccae-56dc-e111-8bec-78e3b50834e7,f15fccae-56dc-e111-8bec-78e3b50834e7,4e4fbe42-6d3b-45aa-92ab-fc69584373ea
George Proctor,158128,The Society Room of Hartford,2,Paid,Paid,8/18/2020,https://my.matterport.com/show/?m=DkXqGANob4z&brand=0,2b6a916a-a75a-45a3-aee8-cecd29c3e908,2f5bb8aa-6cdb-e111-8bec-78e3b50834e7,5cadb21f-b852-4e1b-bda2-971a0b36cffa
Kimberley Feys,971887,The Venue at Rafter E Ranch,2,Paid,Paid,8/18/2020,https://my.matterport.com/show/?m=K9rMGtM8bYF&brand=0,56b19fab-735b-4c36-9005-abb98a7bed46,56b19fab-735b-4c36-9005-abb98a7bed46,caa499d7-0954-417d-acd7-a75b015eee26
Betsy Anderson,47954,DoubleTree Ocean Point Resort & Spa,2,Paid,Paid,8/18/2020,https://my.matterport.com/show/?m=34neVQmJU6E&brand=0,ca16976c-c2dc-e111-8cc6-78e3b5102e43,ca16976c-c2dc-e111-8cc6-78e3b5102e43,3dcc97bb-5f04-47b7-b6a0-abcbb0cbf543
Kimberley Feys,1038013,Enchanted Acres,2,Paid,Paid,8/19/2020,https://my.matterport.com/show/?m=zgAL6NSLq88&brand=0,4ecbcc3f-764d-477c-9c70-2dc04cf8f72d,4ecbcc3f-764d-477c-9c70-2dc04cf8f72d,4882cdf1-471a-49b0-b484-8c43765401f2
Linze Peters,6569,Angelo's and Vinci's Ristorante,2,Paid,Paid,8/19/2020,https://my.matterport.com/show/?m=Rxau1PGZgjV&brand=0,cec8b52e-c3da-e111-8bec-78e3b50834e7,cec8b52e-c3da-e111-8bec-78e3b50834e7,97994bce-d0b4-4145-9310-507d094b9196
Alessandra Hagerty,47818,Coatesville Country Club,2,Paid,Paid,8/20/2020,https://my.matterport.com/show/?m=xdiuoCTpAU3&brand=0,516b79ed-b449-4024-b1c4-cf0fdc343aef,516b79ed-b449-4024-b1c4-cf0fdc343aef,6ea9095c-a70d-4027-9b6f-39d252277cc9
Jessica Smith,2164,The DeKalb History Center,2,Paid,Paid,8/20/2020,https://my.matterport.com/show/?m=iAHVZswZ9Nr&brand=0,697f60fc-9666-e311-836d-005056881833,697f60fc-9666-e311-836d-005056881833,6503beab-232b-4ed1-b723-069abd1c4719
Stephanie Mullan,710588,The Stockroom at 230,2,Paid,Paid,8/20/2020,https://my.matterport.com/show/?m=YDMvwdviVg8&brand=0,86e0810d-0da6-48ad-9c4d-39532f30a7e8,47a935ec-5b51-481b-84f6-37b4d62ada97,9625af53-b403-4111-9989-a48b00a25145
Stephanie Mullan,155490,All Saints Chapel,2,Paid,Paid,8/20/2020,https://my.matterport.com/show/?m=zbyuScoDWnA&brand=0,c8a50ec7-2f0d-477e-b47b-f8a94278fc0e,47a935ec-5b51-481b-84f6-37b4d62ada97,9625af53-b403-4111-9989-a48b00a25145
Sara Familie,52772,La Cima Club,2,Paid,Paid,8/20/2020,https://my.matterport.com/show/?m=xnTxz3bn5wY&brand=0,f44045a4-7ac3-4296-abb0-50901ce0f3cc,f44045a4-7ac3-4296-abb0-50901ce0f3cc,8c175cd8-b05c-451c-aa10-65181924fea1
Alessandra Hagerty,66718,Lancaster Marriott at Penn Square,2,Paid,Paid,8/21/2020,https://my.matterport.com/show/?m=BmD2KgizasL&brand=0,2c7b2712-18dc-e111-8cc6-78e3b5102e43,2c7b2712-18dc-e111-8cc6-78e3b5102e43,2567c13d-4a91-46b1-8a74-20fad6f27416
Sara Burroughs,903553,Meadow Springs - A Place for Celebrations,2,Paid,Paid,8/21/2020,https://my.matterport.com/show/?m=Q5VM6wrFSEi&brand=0,3a14488a-0f98-4855-a548-d9125d519474,3a14488a-0f98-4855-a548-d9125d519474,6e1ad5ed-923d-4795-b339-4b8f309dcb02
Stephanie Mullan,984463,The Renwick Mansion,2,Paid,Paid,8/21/2020,https://my.matterport.com/show/?m=9hWTWKjisVK&brand=0,6291981b-a332-440b-abc9-e578284416d7,6291981b-a332-440b-abc9-e578284416d7,35024a39-5ffa-45df-b939-a7e5010b13ab
Margaret Fazio,48906,Bellport Country Club,2,Paid,Paid,8/22/2020,https://my.matterport.com/show/?m=MoDGP6LXQ8u&brand=0,239606e9-e144-4e20-8eae-650984da084d,5353e9d3-4cdc-e111-8bec-78e3b50834e7,ffe6c33e-0a89-4251-8e0b-377e3b7ef695
Mindi Middleton,315930,Piney Branch Golf Club,2,Paid,Paid,8/22/2020,https://my.matterport.com/show/?m=CnZ7Zg6v4rr&brand=0,39a921a9-54db-e111-8bec-78e3b50834e7,39a921a9-54db-e111-8bec-78e3b50834e7,7f1ce0d3-e65c-4063-bc09-37378ca57347
Jessica Smith,1005652,Atlanta Banquets,2,Paid,Paid,8/22/2020,https://my.matterport.com/show/?m=AKSvhRWJ1tU&brand=0,5f2a1d7f-5944-488f-81f0-1fac2ccbf46a,5f2a1d7f-5944-488f-81f0-1fac2ccbf46a,74db7cd1-1850-459c-8627-03a2e1ba4bcd
Stephanie Alderman,983842,Welleswood Venue,2,Paid,Paid,8/22/2020,https://my.matterport.com/show/?m=cR4znXed7UU&brand=0,60e2325a-de4f-4c10-97bf-c127eb370859,60e2325a-de4f-4c10-97bf-c127eb370859,3f2b81ab-b444-4dd5-8286-fcc4d878b7cb
Elise Kneram,318299,Solage Calistoga,2,Paid,Paid,8/23/2020,https://my.matterport.com/show/?m=T9Mo69KYmgn&brand=0,79b1f9b3-bddc-e111-8cc6-78e3b5102e43,79b1f9b3-bddc-e111-8cc6-78e3b5102e43,cc34f43f-c6c1-47d3-89e0-1a4d0036a86d
Christina Emerson,934190,Vouv Meeting & Event Space,2,Paid,Paid,8/23/2020,https://my.matterport.com/show/?m=i5wuLWzQCx5&brand=0,7c2e191a-b6ff-4d54-bd7d-af0e327ca167,f949044b-3960-e211-810d-0050568849ea,b3a2fd5a-8dd0-4d14-bedf-1da50fcba91e
Adrianna Sanders,962975,Boone Monument Village,2,Paid,Paid,8/23/2020,https://my.matterport.com/show/?m=9tuyMiEt1TJ&brand=0,8b5bac14-d823-49fa-ae38-4cd2b2048ba2,8b5bac14-d823-49fa-ae38-4cd2b2048ba2,ac6b284a-7557-41b8-901d-81219add4cca
Rhonda Ross,2706,MacRay Event Center,2,Paid,Paid,8/23/2020,https://my.matterport.com/show/?m=XoZqXnJuhmA&brand=0,f7a9bf25-568c-4435-b90d-28121ed54506,c392a021-afda-e111-8bec-78e3b50834e7,275a4a66-633c-450e-9e12-ee1db2150bd8
Brooke Mowry,29418,Solitude Links Golf Course & Banquet Center,2,Paid,Paid,8/24/2020,https://my.matterport.com/show/?m=bFh3fa43hfY&brand=0,893272bd-f394-e211-810d-0050568849ea,893272bd-f394-e211-810d-0050568849ea,f431e2f8-c43f-4696-8ee5-b1ce08b0cc4b
Brooke Mowry,102241,Malibu West Beach Club,2,Paid,Paid,8/26/2020,https://my.matterport.com/show/?m=aP9dyyTg3Gb&brand=0,5f4fe18f-25bf-44c7-918c-612936628bc3,5f4fe18f-25bf-44c7-918c-612936628bc3,e3ba68be-2cde-4fa4-9055-a32100e1e6c3
Amy Reynolds,1015899,Treehouse Village Inn,2,Paid,Paid,8/26/2020,https://my.matterport.com/show/?m=UcyQMcDPqP9&brand=0,71006be3-4f1b-427d-bb1c-ef08893cb259,71006be3-4f1b-427d-bb1c-ef08893cb259,81da85f3-49d9-4684-8b5d-147b0f1ba851
Britt Shelby,324386,Hilton President Kansas City,2,Paid,Paid,8/26/2020,https://my.matterport.com/show/?m=RHrCKd7fEDA&brand=0,743e998f-3d18-4654-95b3-fa67e34deafb,be724f64-0edc-e111-8bec-78e3b50834e7,53bacc69-1785-4d0f-9a33-3e496eb9cde9
Tamara Pacwa,447496,Sterling Banquet Hall,2,Paid,Paid,8/26/2020,https://my.matterport.com/show/?m=ExjtfcXdwmR&brand=0,943a9be2-d64b-e311-836d-005056881833,943a9be2-d64b-e311-836d-005056881833,5f1bb645-9874-47e2-8bc4-443d592fb18c
Sara Burroughs,440817,Oak Tree Manor,2,Paid,Paid,8/26/2020,https://my.matterport.com/show/?m=rqUucG4RyTU&brand=0,ee88afcc-c1d4-e411-8c67-0050568849ea,ee88afcc-c1d4-e411-8c67-0050568849ea,744d046d-f1cc-4e1b-b792-a2c800a253e3
Lisa Hamilton,537719,Courtyard Marriott King Kamehameha's Kona Beach Hotel,2,Paid,Paid,8/27/2020,https://my.matterport.com/show/?m=MQ3gJQVTUY2&brand=0,08dd8659-67db-e111-8bec-78e3b50834e7,08dd8659-67db-e111-8bec-78e3b50834e7,2f63c389-e7b5-42f1-a988-a500207aac93
Tamara Pacwa,558163,Summerville Country Club,2,Paid,Paid,8/27/2020,https://my.matterport.com/show/?m=AaxkgcdNwQc&brand=0,455a5316-2768-4d61-ae20-67219341c2f6,455a5316-2768-4d61-ae20-67219341c2f6,3eb719d8-ae82-413f-ab88-a7e1007905ce
Sara Burroughs,1014600,Rafters,2,Paid,Paid,8/27/2020,https://my.matterport.com/show/?m=ncNkTPHkQ2M&brand=0,5263150d-4ee8-4c73-bef9-3ef3b512bab4,5263150d-4ee8-4c73-bef9-3ef3b512bab4,e14713d4-c45d-447f-b910-0db443d9497e
Brittany Powers,655940,90 State Events,2,Paid,Paid,8/27/2020,https://my.matterport.com/show/?m=Yk2puWc7ESD&brand=0,f3e3000a-b269-49a9-8024-295bddf455e0,f3e3000a-b269-49a9-8024-295bddf455e0,82a592c6-3bc8-4349-972c-18bb1bfddf70
Megan Guffey,940419,Dooley's Chapel on the Lake,2,Paid,Paid,8/28/2020,https://my.matterport.com/show/?m=N27Uhoqs3Er&brand=0,4042c492-2daa-4f73-965a-b62a46992b86,4042c492-2daa-4f73-965a-b62a46992b86,075817c9-c874-41c9-bcef-a89600da56e0
Katrina Hayes,1870725,The Deck Beachbar & Kitchen,2,Paid,Paid,8/28/2020,https://my.matterport.com/show/?m=HmaVQxegYQ7&brand=0,5935db7e-d413-48c2-b7ad-6ba13c7f9ff3,5935db7e-d413-48c2-b7ad-6ba13c7f9ff3,2be87b6c-01c6-461c-b12f-22e430276e5e
Kelly Workman-Flood,990970,Titanic Pigeon Forge,2,Paid,Paid,8/28/2020,https://my.matterport.com/show/?m=QusQ7wMjuXe&brand=0,657d45a3-7ee3-41c6-91f4-d992755227a0,657d45a3-7ee3-41c6-91f4-d992755227a0,14b20690-f8f7-47f4-8f80-626283cb837c
Mark Pittman,501873,Traditions Catering & Events,2,Paid,Paid,8/28/2020,https://my.matterport.com/show/?m=gg9PZHEWjJv&brand=0,8c60d8c7-e4cd-43bf-9623-1abcc19f9b9e,8c60d8c7-e4cd-43bf-9623-1abcc19f9b9e,e8be6872-f17c-415e-9568-a681010537f5
Christina Emerson,104367,Cross Creek Ranch,2,Paid,Paid,8/28/2020,https://my.matterport.com/show/?m=jyXF3ydwHCW&brand=0,b649139e-106f-e311-836d-005056881833,b649139e-106f-e311-836d-005056881833,ab194f48-4032-444d-81d6-a277009b05d9
Jessica Dillion,6776,Vegas Weddings,2,Paid,Paid,8/28/2020,https://my.matterport.com/show/?m=QQL3H5GScfa&brand=0,c8e30e67-741f-e511-8c67-0050568849ea,c8e30e67-741f-e511-8c67-0050568849ea,417a1686-d1dd-423c-a7ce-a4c7011a3f56
Jessica Smith,80238,Countryside Catering/Manor,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=cfxWcxf8Vpq&brand=0,1bc81520-67a0-4849-b813-8ea29b9d8712,1bc81520-67a0-4849-b813-8ea29b9d8712,0ccd7f23-e597-4473-9e21-a86a0077b475
Betsy Anderson,767506,Harpor's Vineyard,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=N3mwnCxLhwb&brand=0,37db92b5-7b09-4aec-bcac-c6a6a4e247b6,37db92b5-7b09-4aec-bcac-c6a6a4e247b6,f3e0709d-fa49-4d8a-9c2c-a76300c8d6b3
Brooke Mowry,475339,McConnell House,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=jZKUdGJx8qH&brand=0,4db8ea22-b6b5-e311-9c4e-0050568849ea,4db8ea22-b6b5-e311-9c4e-0050568849ea,f4091d96-c216-495a-8ef8-879976ec05d1
Mark Pittman,141671,Radisson Hotel and Conference Center,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=zaZVBLbdCif&brand=0,7092f2f3-62fb-46b2-b6f1-b95b0098c26b,7092f2f3-62fb-46b2-b6f1-b95b0098c26b,25e0cc5c-a121-4b64-85a5-a1b2009e2daf
Gina Giordano,59040,Heathrow Country Club & The Legacy Club,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=EwGzGFB87v2&brand=0,774a40a5-a9dd-e111-8cc6-78e3b5102e43,774a40a5-a9dd-e111-8cc6-78e3b5102e43,91a635b5-9b4a-4e97-8dc1-4aead548f1f0
Stephanie Mullan,993995,The Cottage Wedding Venue,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=Z1MgUZTW9Cb&brand=0,7a056fad-bb03-4aba-988e-ada2a476b3aa,7a056fad-bb03-4aba-988e-ada2a476b3aa,46d012df-9580-4f3e-a4e7-a84f012c2612
Sara Burroughs,85441,Park Crest Event Facility,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=KUULWxBKrAk&brand=0,873cff15-53eb-4c05-96ab-7664b6da6605,873cff15-53eb-4c05-96ab-7664b6da6605,a398f4e8-4b5c-40d0-a8ce-a62400f8dd2c
Allison Starks,142365,Laurel Ridge Country Club,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=Kkh6e3xYGMx&brand=0,a24df8c4-1035-e311-8aa0-0050568849ea,a24df8c4-1035-e311-8aa0-0050568849ea,9490f898-e35f-4e1f-ae8c-353429401119
Linze Peters,934511,New Haven Country Club,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=Qcy4oCYvvx3&brand=0,c7ae1800-cedc-e111-8cc6-78e3b5102e43,c7ae1800-cedc-e111-8cc6-78e3b5102e43,54be4fd8-cf9a-44d7-b33f-83df7d7c4585
Sara Burroughs,712541,Whitney Peak Hotel,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=uqwcbYm553L&brand=0,cecdcbef-f82e-e411-b6b3-005056881833,cecdcbef-f82e-e411-b6b3-005056881833,e7911dc4-2d52-414d-92a3-a395010c900d
Adrianna Sanders,779466,Gatherings on the Ridge,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=D59Zchh7W1X&brand=0,d43bef76-31b7-49f3-8e4e-de60cf9098cf,d43bef76-31b7-49f3-8e4e-de60cf9098cf,997c99af-bae0-4073-b2a7-0966bf85dc56
Allison Starks,135798,Sunset Hills Country Club,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=udS11XUSa4M&brand=0,de1adb07-400d-4558-aa19-3ab6c70e8460,de1adb07-400d-4558-aa19-3ab6c70e8460,1a69d811-9b8c-46b4-8bb4-5c721e70e46c
Laura Napolitano,502496,Beachview Bed and Breakfast,2,Paid,Paid,8/29/2020,https://my.matterport.com/show/?m=M8JJNat4XCd&brand=0,eddb5f4b-73fa-408f-8e1d-d2aca231f9dc,eddb5f4b-73fa-408f-8e1d-d2aca231f9dc,c06537d8-9198-478e-a78e-a590014e43e3
Linze Peters,663668,Black Oak Casino Resort,2,Paid,Paid,8/30/2020,https://my.matterport.com/show/?m=JjBaEWV5Z96&brand=0,038851c7-cf26-4855-a414-06b4eaf05729,038851c7-cf26-4855-a414-06b4eaf05729,6aeee603-7bfe-4540-8aa7-a5f8a0db746a
Betsy Anderson,373060,Apple Hill Farm & Country Club,2,Paid,Paid,8/30/2020,https://my.matterport.com/show/?m=YWujnL616JM&brand=0,0b028e2a-7ede-e111-8bec-78e3b50834e7,0b028e2a-7ede-e111-8bec-78e3b50834e7,f76d331e-c3a2-42ee-a3a7-ca5f6e492c2c
Cynthia Elley,609348,Pearl Snap Hall & Gardens,2,Paid,Paid,8/30/2020,https://my.matterport.com/show/?m=yzuTsv6dFn7&brand=0,5907a998-857e-4e49-992e-ff25c10d0dde,5907a998-857e-4e49-992e-ff25c10d0dde,408ee077-1247-4a73-b205-a68200db8165
Kelsey Winkler,710561,WindRiver,2,Paid,Paid,8/30/2020,https://my.matterport.com/show/?m=7qGv86a28Z9&brand=0,de2394bc-2df2-4532-8694-a83061f1d9bb,de2394bc-2df2-4532-8694-a83061f1d9bb,7bb71db7-416a-4661-b6fb-a38e00a4578b
Kimberley Feys,1006552,The Venue,2,Paid,Paid,8/30/2020,https://my.matterport.com/show/?m=HbwWcaq5iP4&brand=0,e29558c3-ecb7-41a8-854f-880467d59715,e29558c3-ecb7-41a8-854f-880467d59715,4024548d-d32a-41ee-a3db-da7986e8cc58
Kimberley Feys,172567,Historic Rosemont Manor,2,Paid,Paid,8/31/2020,https://my.matterport.com/show/?m=d2giWSse3kY&brand=0,89fd2168-55db-e111-8bec-78e3b50834e7,89fd2168-55db-e111-8bec-78e3b50834e7,de1a04f0-b673-44a9-924e-7752e4588ab8
Adrianna Sanders,445641,Paramount's Meyer Ballroom,2,Paid,Paid,9/1/2020,https://my.matterport.com/show/?m=TxYb4EFniP8&brand=0,349bbda1-bf42-e511-8c67-0050568849ea,349bbda1-bf42-e511-8c67-0050568849ea,c4869241-6e1a-4a84-948e-a4b800dbf3e8
Sarah Rucinski,1582,Cliff House,2,Paid,Paid,9/1/2020,https://my.matterport.com/show/?m=Gfth9uTpSx5&brand=0,46c82d0c-5adc-e111-8bec-78e3b50834e7,46c82d0c-5adc-e111-8bec-78e3b50834e7,44047eda-502c-4d8c-8e71-6fcc7f698305
Adrianna Sanders,781173,Mistwood Golf Club,2,Paid,Paid,9/2/2020,https://my.matterport.com/show/?m=Lc6V4LdKVbH&brand=0,993e2068-7547-e511-b212-005056881833,993e2068-7547-e511-b212-005056881833,f8319934-6299-4eb5-864e-a4fa00f60fe3
Amy Kautz,990189,Sky Retreat,2,Paid,Paid,9/3/2020,https://my.matterport.com/show/?m=unkn4XvySBw&brand=0,f859b469-4a1b-43d5-bfc6-4cf560964af6,f859b469-4a1b-43d5-bfc6-4cf560964af6,abcf9c9b-cbdc-4542-abf1-a87d0134fb84
Brittany Powers,205839,Savannah Riverboat Cruises,2,Paid,Paid,9/4/2020,https://my.matterport.com/show/?m=7TuFb7BC6D8&brand=0,19a9af06-5bdb-e111-8bec-78e3b50834e7,19a9af06-5bdb-e111-8bec-78e3b50834e7,e9f9aaa1-cb76-4486-bef6-719041aa0130
Kelly Workman-Flood,771655,Hotel Colorado,2,Paid,Paid,9/4/2020,https://my.matterport.com/show/?m=WEeVXtPkmjQ&brand=0,44c52cdf-cca8-e411-8c67-0050568849ea,44c52cdf-cca8-e411-8c67-0050568849ea,2f5328f0-74a2-4d1b-809a-a430010ac3c6
Cynthia Elley,535299,The Vineyards at Chappel Lodge,2,Paid,Paid,9/4/2020,https://my.matterport.com/show/?m=EZb4dPW6mXW&brand=0,ac302f11-408a-e211-810d-0050568849ea,ac302f11-408a-e211-810d-0050568849ea,eb0fb944-a7ac-4921-bda9-b300a1fb26dc
Ashley Gambee,2644,Lombardo's,2,Paid,Paid,9/4/2020,https://my.matterport.com/show/?m=zqjMWjW8ah4&brand=0,f64ac556-b9da-e111-8bec-78e3b50834e7,f64ac556-b9da-e111-8bec-78e3b50834e7,757039c6-52c7-46e1-a730-68b425385b84
Cynthia Elley,163869,Oak Valley Vineyards,2,Paid,Paid,9/4/2020,https://my.matterport.com/show/?m=nG8JkMsWvTv&brand=0,fb72a0ff-f74a-41d2-98f8-26911f8332c6,fb72a0ff-f74a-41d2-98f8-26911f8332c6,70cf367f-1a25-4c91-921b-a27700d648ec
Stephanie Alderman,72345,North Ranch Country Club,2,Paid,Paid,9/5/2020,https://my.matterport.com/show/?m=eXnD55ZYyEJ&brand=0,bb4ff695-1827-e411-b6b3-005056881833,bb4ff695-1827-e411-b6b3-005056881833,c883bf60-1c87-4aba-afb1-a38b011d366f
Betsy Anderson,148549,Old Sturbridge Village,2,Paid,Paid,9/5/2020,https://my.matterport.com/show/?m=Piz2ssaRbd9&brand=0,d26a84dc-fdda-e111-8bec-78e3b50834e7,d26a84dc-fdda-e111-8bec-78e3b50834e7,53bf6d18-f755-4d06-9fce-b56129096a08
Amy Reynolds,2871,Mill Falls at the Lake,2,Paid,Paid,9/6/2020,https://my.matterport.com/show/?m=Twj7mXZoRNM&brand=0,368734ef-57db-e111-8bec-78e3b50834e7,368734ef-57db-e111-8bec-78e3b50834e7,301d0c30-ec83-4ab8-842c-1ec43d54508a
Lisa Hamilton,744853,THE RANCH,2,Paid,Paid,9/6/2020,https://my.matterport.com/show/?m=PwBB4TEQd5u&brand=0,a8583db1-91a6-e411-9075-005056881833,a8583db1-91a6-e411-9075-005056881833,fc04eb63-123c-4e56-b5a1-a42d014a5d6e
Keri Bourdelaise,92649,Oceano Hotel and Spa,2,Paid,Paid,9/7/2020,https://my.matterport.com/show/?m=zFgHkrWfEH1&brand=0,506354ec-52db-e111-8bec-78e3b50834e7,506354ec-52db-e111-8bec-78e3b50834e7,016de4da-4ec3-4560-9c89-ffa8a2451b36
